customer_id,first_name,last_name,email,phone_number,address,city,state,country,zip_code,signup_date,last_purchase_date,total_purchases,total_spent,loyalty_program_member,customer_segment,preferred_channel,feedback_score,support_tickets_opened,churn_risk
cust_570,Madison,Carter,yatessarah@example.net,(751)399-9452,22276 Wright Point Suite 220,Mercedesberg,Georgia,China,15310,2022-12-03,2023-08-18,71,8551.49,Yes,Platinum,None,5,15,High
cust_789,Nathan,Anderson,mcooper@example.net,(408)991-4233x029,0547 Cindy Manors Apt. 214,West Carlosland,Ohio,Brazil,51428,2022-12-04,2023-07-02,3,7621.67,No,Platinum,Email,3,19,High
cust_310,Patricia,Harvey,odonnellmichael@example.org,374.402.5883x586,9572 Glover Shoals,Sandraland,Tennessee,China,63906,2022-12-04,2023-10-22,87,9827.72,Yes,Platinum,Email,4,5,High
cust_68,Wayne,Wolfe,ldrake@example.org,682-833-9845,6793 Kevin Views,Lake Victoriaton,Colorado,Germany,53621,2022-12-07,2023-12-18,11,9939.24,Yes,Platinum,None,5,19,High
cust_764,Juan,Brown,erik01@example.org,+1-382-853-2083,636 John Port,Lake Shawnafort,Kansas,Australia,97268,2022-12-08,2022-12-16,17,8705.79,No,Platinum,None,4,5,High
cust_741,Katherine,Flowers,rmichael@example.net,001-871-965-9656,0996 James Tunnel Suite 009,Edwinport,Florida,Australia,88904,2022-12-08,2024-04-05,1,6391.28,Yes,Platinum,None,5,6,High
cust_741,Katherine,Flowers,rmichael@example.net,001-871-965-9656,0996 James Tunnel Suite 009,Edwinport,Florida,Australia,88904,2022-12-08,2024-04-05,1,6391.28,Yes,Platinum,None,5,6,High
cust_993,Daniel,Acosta,william47@example.com,+1-835-999-5843x835,52019 Bryan Light,Ronaldshire,Delaware,Australia,19991,2022-12-10,2023-11-07,26,2532.42,No,Platinum,SMS,2,6,High
cust_487,Ronnie,Cook,sarahsmith@example.org,4243539313,1305 Castillo Pike Apt. 682,West Kevinhaven,North Dakota,United Kingdom,81360,2022-12-11,2024-01-12,55,2951.25,Yes,Platinum,Phone,4,20,High
cust_856,Joshua,Johnson,adamskelly@example.com,496-574-3338x49655,0335 Rebecca Wells,West Christinashire,Pennsylvania,Japan,24108,2022-12-13,2023-09-11,79,1820.07,Yes,Gold,Phone,1,4,High
cust_646,Melissa,Johns,paula72@example.net,(236)281-5418x5899,7291 Kimberly Inlet,Blakemouth,Tennessee,China,74176,2022-12-14,2023-06-27,88,4109.06,No,Platinum,None,4,4,High
cust_842,Natalie,Torres,heatherhenderson@example.net,2905101461,8888 Amanda Fords,West Laurenfurt,Texas,United States,15519,2022-12-14,2023-05-26,55,6773.56,Yes,Platinum,None,4,16,High
cust_41,Paula,Cole,marcalvarez@example.org,9719518203,5466 Shelton Center,Cameronville,Oklahoma,China,89417,2022-12-15,2023-06-02,84,3229.27,No,Platinum,None,2,16,High
cust_305,Alexis,Williams,margaret10@example.com,306-650-0425x4882,369 Kelly Bypass,Fitzpatrickbury,Utah,Germany,83999,2022-12-15,2023-09-09,85,6254.66,No,Platinum,Phone,1,0,High
cust_822,Jennifer,Matthews,qrhodes@example.org,873-903-3249,4510 Daniels Place Apt. 947,Port Dave,Colorado,Brazil,45647,2022-12-16,2024-07-13,23,9451.18,Yes,Platinum,SMS,5,13,High
cust_178,Gregory,Floyd,erobertson@example.org,001-579-895-6353x1531,3179 Brown Mews,East Sarah,New Jersey,Germany,23839,2022-12-16,2023-03-17,99,2897.15,Yes,Platinum,None,3,15,High
cust_318,Kevin,Hanna,ramirezchelsea@example.com,,85095 Patrick Ramp Apt. 059,Glennton,Connecticut,Japan,73022,2022-12-17,2024-04-13,21,665.51,No,Gold,Phone,5,18,High
cust_159,Christina,Johnson,jamesbass@example.net,670.727.2785x7608,95512 Pittman Junction,Simsburgh,Oregon,China,79889,2022-12-18,2024-01-20,24,7680.14,Yes,Platinum,None,5,1,High
cust_386,Brian,Haas,qcochran@example.net,001-691-781-5899x88683,3466 Bennett Overpass,South Damonside,New Mexico,United States,80410,2022-12-18,2023-11-16,75,5793.22,Yes,Platinum,Email,5,8,High
cust_695,Julia,Page,annettedavis@example.net,(742)633-2416x518,660 Lozano Hills,Laurafort,Virginia,Japan,33872,2022-12-18,2024-04-18,70,2846.44,Yes,Platinum,SMS,5,10,High
cust_404,Jason,Nguyen,reneeorr@example.net,548.559.5325x9399,705 Patrick Drive Suite 187,Morrisonview,California,Japan,59415,2022-12-18,2023-04-26,62,2545.24,No,Platinum,SMS,4,4,High
cust_991,Victor,Sullivan,alisoncooper@example.net,+1-487-377-7014x97268,569 Torres Burgs,Colemouth,Rhode Island,Australia,47951,2022-12-19,2024-06-04,14,8998.95,Yes,Platinum,None,4,2,High
cust_931,Robert,Graham,james70@example.net,430.702.1027x3663,732 Stacey Ford Suite 874,New Tina,Nevada,Australia,87995,2022-12-21,2024-06-04,51,1015.71,Yes,Gold,None,1,15,High
cust_93,Marcus,Johnson,kimmathis@example.com,456-891-5452,528 Walker Radial Apt. 644,East Jessica,Vermont,United States,75583,2022-12-21,2024-10-14,78,7454.27,No,Platinum,Phone,5,11,Low
cust_907,Kerri,Harvey,waynemcknight@example.org,,645 Jacob Views Apt. 990,North Emily,Illinois,Japan,42566,2022-12-22,2023-12-31,58,2635.65,Yes,Platinum,Email,2,17,High
cust_54,Michael,Roberts,wgordon@example.net,599-812-1655x852,02578 Hernandez Passage,West Sarah,Massachusetts,Canada,21800,2022-12-22,2024-02-05,100,9573.28,Yes,Platinum,Email,2,6,High
cust_421,Brad,Flores,qjohnson@example.net,(667)993-2798x623,9061 Janet Trail,Port Darlene,Mississippi,Canada,36858,2022-12-23,2023-10-27,93,2706.79,Yes,Platinum,None,4,6,High
cust_694,Kelly,Jenkins,sandrews@example.org,001-936-564-0163x29573,9757 Carolyn Squares,Lake Scott,Connecticut,France,67222,2022-12-23,2023-12-30,84,4051.01,Yes,Platinum,SMS,1,1,High
cust_707,Cynthia,Cannon,julie24@example.org,001-867-592-4157x127,4346 Porter Meadow,Lake Becky,Nebraska,Brazil,13774,2022-12-23,2023-12-16,20,8664.79,No,Platinum,Email,5,19,High
cust_805,Sean,Sims,leahdiaz@example.org,(915)753-8307,212 White Green Apt. 956,Davidsonview,Maine,Australia,98593,2022-12-25,2023-10-16,48,-4524.66,No,Platinum,None,2,0,High
cust_767,Nathan,Snyder,igarcia@example.net,440.922.3461x4466,30411 Butler Court Suite 215,West William,Delaware,Germany,79270,2022-12-26,2023-12-13,51,6134.14,Yes,Platinum,None,2,5,High
cust_338,Ryan,Bailey,clinemelissa@example.net,(763)598-3652x037,451 Moon Parkway,New Joshuaview,Tennessee,Canada,63249,2022-12-28,2024-10-15,71,2534.86,Yes,Platinum,Phone,1,9,Low
cust_476,Taylor,Payne,nicholas33@example.com,784-244-9029,4801 Hill Center,South Jamie,Kentucky,United Kingdom,13819,2022-12-28,2023-12-15,12,7301.6,Yes,Platinum,None,2,18,High
cust_108,Edward,Davis,cummingscraig@example.com,+1-837-344-7012x0455,02255 Friedman Grove,West Lisaburgh,Delaware,China,53031,2022-12-30,2023-10-26,68,2956.03,No,Platinum,Email,1,20,High
cust_983,Michael,George,melanie70@example.net,(759)596-1143,0775 Jeffrey Meadow,North Caitlinberg,Florida,Japan,14753,2022-12-31,2024-01-21,34,8218.65,No,Platinum,Email,4,4,High
cust_526,Monique,James,tiffany80@example.net,(621)375-5851x777,4692 Colin Spring,West Christopher,Virginia,China,78124,2023-01-02,2023-04-02,51,6255.89,No,Platinum,None,4,13,High
cust_657,Jo,Moody,jasonwalton@example.net,368.587.7792x5604,208 Woodard Via Apt. 153,Port Carol,Georgia,India,17023,2023-01-02,2023-01-21,37,9028.9,No,Platinum,SMS,5,10,High
cust_102,Jeffery,Turner,asilva@example.net,+1-658-699-4417x15454,83096 Becker Stravenue,Lake Tylerport,Kentucky,Australia,55363,2023-01-04,2024-04-29,16,9490.62,No,Platinum,Email,2,20,High
cust_987,Sarah,Rivera,berrydouglas@example.org,511-654-8805x1093,3363 Adam Orchard Suite 437,North Beckyside,Maine,France,16166,2023-01-05,2024-10-12,65,8559.84,Yes,Platinum,SMS,5,12,Low
cust_557,Michael,Lopez,zlara@example.org,3424620197,41393 Bullock River,Fordshire,Tennessee,United Kingdom,59995,2023-01-05,2024-01-09,76,648.94,Yes,Gold,Email,4,19,High
cust_735,Joshua,Espinoza,wilsonjacob@example.com,+1-851-393-5001x154,8080 Stephanie Street Apt. 441,West Bryanbury,California,China,46188,2023-01-05,2024-08-09,-13,3402.77,Yes,Platinum,None,5,10,Medium
cust_420,Alan,Beard,luissanchez@example.com,337.477.3126,217 Ashlee Gateway,Francostad,Iowa,Brazil,34903,2023-01-06,2024-05-09,55,2113.22,No,Platinum,SMS,4,8,High
cust_601,Shannon,Anderson,katherine10@example.org,001-379-241-9324x538,941 Douglas Harbor Suite 098,Hernandezfurt,Kentucky,United Kingdom,75780,2023-01-06,2023-05-05,98,954.14,Yes,Gold,SMS,3,9,High
cust_224,Jennifer,Evans,floresrobert@example.com,861-303-3993x788,57861 Johnson Roads Apt. 048,East Kathrynberg,Maryland,Brazil,74982,2023-01-06,2023-03-01,72,5551.85,No,Platinum,Email,1,2,High
cust_349,Mark,Johnson,reyestina@example.org,546-260-2416x13944,736 Burgess Tunnel Apt. 480,Browningport,Louisiana,Brazil,01163,2023-01-07,2023-01-19,45,6640.47,No,Platinum,Phone,5,19,High
cust_413,Jimmy,West,forbesbradley@example.net,(787)730-4519x57782,5629 Watson Key,Dylanfort,Utah,India,71577,2023-01-07,2024-09-22,-82,7888.67,Yes,Platinum,Phone,3,13,Low
cust_809,Joseph,Burch,zparker@example.net,257-739-5232x85558,947 Reilly Courts Suite 602,Courtneyville,Wyoming,Australia,25852,2023-01-10,2023-06-13,32,2124.29,Yes,Platinum,Email,4,0,High
cust_610,Candice,Randall,gabrielle36@example.org,737-611-8151,294 Teresa Field Suite 015,West Kathryn,Louisiana,United Kingdom,54617,2023-01-11,2023-10-26,46,9813.2,No,Platinum,Phone,5,7,High
cust_683,Cheryl,Fitzpatrick,thomasmelanie@example.org,986.286.0835,0363 Nicole Hills,Ericborough,North Carolina,Canada,84778,2023-01-11,2023-05-02,54,9431.12,No,Platinum,SMS,2,6,High
cust_832,Tara,Cole,guerrabarbara@example.org,001-879-558-2915x85511,49207 Rivas Mount Suite 142,Annamouth,Kansas,China,76892,2023-01-12,2023-09-17,55,752.85,No,Gold,SMS,4,20,High
cust_127,Rebecca,Hood,colemanjonathan@example.org,349-286-4300,356 Rodriguez Meadow Suite 486,Cherylfurt,Wisconsin,China,27199,2023-01-13,2024-05-31,84,1890.51,No,Gold,Phone,1,14,High
cust_367,David,Gould,wallacejulie@example.net,360.377.6336,981 Katherine Crest,Yangstad,West Virginia,Japan,42035,2023-01-15,2023-05-30,16,3778.21,No,Platinum,SMS,5,8,High
cust_156,Alexander,Jimenez,astephens@example.net,633.597.7671x9903,20502 Elizabeth Villages,Markland,Arkansas,United Kingdom,14773,2023-01-17,2023-05-11,47,5092.47,Yes,Platinum,,2,7,High
cust_45,Rebecca,Smith,marydunn@example.net,+1-986-314-3410x369,9808 Jennifer Highway,Smithstad,Kansas,Canada,75299,2023-01-17,2024-03-17,59,1342.06,No,Gold,SMS,4,19,High
cust_978,Chelsea,Jackson,qfox@example.org,846-693-9953x1556,94026 Melanie Port,Adamsshire,Missouri,India,51681,2023-01-19,2024-10-15,17,4035.39,Yes,Platinum,None,5,14,Low
cust_841,Robert,Smith,amartinez@example.org,985-863-5200,0420 Lawson Shoals,Masonstad,Texas,France,85977,2023-01-21,2023-10-31,12,6350.42,Yes,Platinum,Phone,1,5,High
cust_342,Gloria,Jackson,kmoore@example.org,001-665-543-5884x183,0182 Taylor Radial Suite 596,West Jacquelinestad,Alabama,Canada,21308,2023-01-22,2023-08-22,33,6446.92,No,Platinum,SMS,3,14,High
cust_267,Jeremy,Foster,michael28@example.com,577-322-5605,0266 Santana Estates,South Susan,Louisiana,India,16071,2023-01-22,2024-01-06,94,9534.75,Yes,Platinum,Email,2,2,High
cust_295,Margaret,Newman,raymond12@example.com,(725)531-3552x51050,538 Paul Rapids Apt. 831,Jenniferland,Oregon,Canada,85208,2023-01-23,2024-05-16,44,3024.63,Yes,Platinum,Phone,4,20,High
cust_511,Ashley,Morales,harrisonjoy@example.net,282-849-8980,214 Scott Loop Apt. 359,South Courtney,Kentucky,United States,72055,2023-01-23,2024-03-18,14,5210.57,No,Platinum,Email,5,9,High
cust_596,Kelly,Wade,curtismichelle@example.com,897.692.5511,9028 Thomas Falls,Johnsonburgh,Ohio,Australia,78423,2023-01-23,2024-05-22,24,8324.51,No,Platinum,None,1,9,High
cust_624,Matthew,Garner,taylorkaylee@example.com,651.423.9597x8155,097 Jeremy Lights Apt. 244,Changstad,Wyoming,Australia,37225,2023-01-24,2023-11-12,31,6484.35,Yes,Platinum,,3,3,High
cust_209,Justin,Yates,paynecarrie@example.org,(342)636-1032x6642,4925 Marilyn Passage Apt. 776,Adamschester,Colorado,India,99655,2023-01-24,2023-09-14,38,1532.59,No,Gold,Phone,4,18,High
cust_652,Carol,Moore,brad03@example.org,480.681.7262x82968,500 Thomas Parkways Suite 927,Christopherchester,Ohio,Australia,00787,2023-01-24,2024-02-02,48,5833.2,No,Platinum,Email,1,15,High
cust_648,Allen,Hunt,gmurphy@example.com,+1-990-867-3963x42898,550 Duncan Dam,Lake Stanleyview,Tennessee,Australia,74036,2023-01-24,2024-04-11,12,9741.53,Yes,Platinum,SMS,2,1,High
cust_277,Matthew,White,qhernandez@example.net,794-451-4754x1022,7119 Moyer Harbors Apt. 152,Port Paul,Massachusetts,United Kingdom,65277,2023-01-25,2024-04-07,92,2805.45,Yes,Platinum,Phone,5,13,High
cust_331,Shelby,Johnson,fischeralisha@example.net,(870)424-4033x0416,11860 Julia Plains Apt. 196,Port Catherine,Maryland,China,42932,2023-01-26,2024-05-09,59,-1440.81,Yes,Gold,Email,4,10,High
cust_235,Brian,Flynn,melissaschmitt@example.com,717.991.2868,55877 Adams Locks Apt. 333,Royfurt,Indiana,United States,40608,2023-01-26,2023-09-20,62,1054.45,No,Gold,Email,1,4,High
cust_329,Philip,Howard,ophillips@example.org,001-446-975-3612x75156,630 Adams Forge Suite 085,Emilychester,Montana,France,58428,2023-01-27,2023-07-10,48,2612.99,No,Platinum,None,1,15,High
cust_730,Clinton,Maxwell,olsenlinda@example.org,001-466-642-6735x127,3375 Edwards Terrace Suite 976,Allisonhaven,Maine,Australia,77660,2023-01-27,2023-05-10,89,4243.96,Yes,Platinum,Phone,2,5,High
cust_269,Virginia,Wright,tgonzalez@example.org,001-689-523-9231x260,0931 Omar Pine,Isabelbury,Iowa,United Kingdom,44564,2023-01-27,2023-03-06,48,1278.04,No,Gold,Email,1,10,High
cust_612,Rebecca,Mcdonald,dana36@example.com,(335)470-0412,81612 Reed Brook Suite 610,South Carolynbury,Arkansas,Germany,35169,2023-01-28,2023-02-11,88,9762.03,No,Platinum,Phone,5,13,High
cust_830,Debra,Smith,kellyrichard@example.net,001-974-742-0360,833 Ashley Landing Suite 238,South Amanda,Tennessee,Japan,01872,2023-01-28,2024-06-11,57,1407.15,No,Gold,SMS,5,11,High
cust_929,Jason,Steele,youngcody@example.net,(896)855-1025x066,7347 Ruiz Ways,Mariashire,Utah,Australia,70217,2023-01-30,2023-04-29,39,1946.35,Yes,Gold,None,3,1,High
cust_845,Zachary,Butler,carlos85@example.com,716-845-6059,3180 Clark Drive,Lake Antoniostad,North Dakota,United States,45865,2023-01-30,2024-05-19,55,4960.12,Yes,Platinum,SMS,1,10,High
cust_801,Cheryl,Ross,laurie37@example.com,001-949-759-7521x3531,592 Hill Station Suite 411,Tarafurt,Utah,Australia,21012,2023-01-30,2023-08-20,62,4857.09,Yes,Platinum,,1,8,High
cust_812,Michael,Rose,dwilliams@example.com,(728)383-4133,014 Brandon Mountain,Frederickport,South Carolina,Australia,30216,2023-02-03,2024-07-17,29,2598.35,No,Platinum,Email,1,2,High
cust_976,Maureen,Thompson,richardwilliams@example.net,001-533-939-6379x020,188 Allison Haven,Stonechester,Wyoming,Brazil,59851,2023-02-03,2023-07-07,46,4282.42,No,Platinum,,4,0,High
cust_812,Michael,Rose,dwilliams@example.com,(728)383-4133,014 Brandon Mountain,Frederickport,South Carolina,Australia,30216,2023-02-03,2024-07-17,29,2598.35,No,Platinum,Email,1,2,High
cust_972,Shannon,Crawford,knelson@example.org,(941)223-8724x937,0455 Kelley Inlet,Murrayview,Washington,Japan,14332,2023-02-08,2023-04-30,20,9537.32,No,Platinum,Phone,2,13,High
cust_784,Miranda,Erickson,ybell@example.com,5366562036,439 Powell Tunnel Suite 331,Lake Sydneyborough,Iowa,Germany,49100,2023-02-11,2023-10-28,97,246.7,No,Silver,SMS,2,6,High
cust_390,Benjamin,Hughes,farmerlindsay@example.org,(295)472-7908x33509,2573 Peter Drives Suite 813,Lake James,Texas,France,95027,2023-02-11,2024-07-30,50,4702.05,No,Platinum,Email,1,20,Medium
cust_359,James,Daniels,carmenevans@example.org,001-661-873-9970,2587 Bean Hills Suite 835,Ericahaven,Maryland,India,82541,2023-02-12,2024-10-04,54,9795.21,Yes,Platinum,SMS,4,10,Low
cust_580,Donna,Thompson,ewinglynn@example.org,001-466-756-8629x591,49899 Matthew Fork Suite 607,Oliviashire,Rhode Island,Brazil,03446,2023-02-17,2024-03-05,91,5323.73,No,Platinum,None,5,11,High
cust_326,Russell,Ramirez,cory42@example.org,347-573-2449x1342,90883 Tracy View,West Jamesshire,Nevada,China,96457,2023-02-17,2023-05-04,52,6608.7,Yes,Platinum,Email,4,9,High
cust_212,Carolyn,Tucker,hannah64@example.org,(920)431-0303,8314 Hernandez Manors,North Gabrielberg,West Virginia,United States,92591,2023-02-18,2023-12-09,28,5062.27,No,Platinum,Email,5,20,High
cust_926,Edward,Acevedo,xmoore@example.net,572.337.2259,37008 Thomas Fords,Selenaton,Indiana,United States,97895,2023-02-18,2023-07-30,74,4296.73,No,Platinum,Phone,4,10,High
cust_403,Melissa,Freeman,gomezdaniel@example.com,001-679-442-3873x670,496 Carol Pines Suite 552,Annettefort,California,Germany,02822,2023-02-19,2023-10-30,69,4241.38,No,Platinum,SMS,4,6,High
cust_740,Laura,Harrison,martinezkathleen@example.com,(252)278-6309,21024 James Spring Suite 730,Joannefort,Vermont,France,87298,2023-02-19,2023-12-01,75,5665.31,No,Platinum,SMS,4,10,High
cust_110,Tiffany,Santiago,april91@example.com,+1-437-356-2890x02877,3540 Andrea Lane Suite 317,Solismouth,Colorado,Brazil,65834,2023-02-19,2023-05-02,9,921.34,Yes,Gold,Email,4,3,High
cust_659,Christine,Fletcher,brianwhite@example.com,609.876.6919,805 Ferguson Avenue,South Donnabury,South Dakota,Brazil,00865,2023-02-21,2023-10-26,56,1169.08,No,Gold,Email,4,11,High
cust_571,Luke,Cochran,mhorn@example.org,001-908-733-4447x0488,7020 Austin Lane,Charlesmouth,Illinois,United States,89875,2023-02-21,2023-07-26,94,4286.82,Yes,Platinum,Phone,3,13,High
cust_607,Stephen,Johnson,samuelsandoval@example.org,001-319-807-4992,06983 Franklin Stream Apt. 353,Amberhaven,Nevada,Canada,35945,2023-02-22,2024-09-18,78,2061.96,Yes,Platinum,Phone,3,0,Medium
cust_793,Steven,Randall,pittmanjill@example.org,(318)652-7341,33155 Gonzalez Center Apt. 530,North Lindsey,Maine,France,01846,2023-02-22,2024-01-09,66,7094.19,No,Platinum,Email,4,13,High
cust_681,Tanya,Myers,zachary79@example.com,001-563-883-0972,80926 Patrick Curve,North Robertstad,Massachusetts,Japan,96505,2023-02-22,2023-12-24,29,5880.71,No,Platinum,None,2,9,High
cust_439,Dylan,Bolton,edwardjones@example.com,001-959-237-6618x943,63510 Maureen Unions Suite 627,Barrettfurt,Virginia,Brazil,42913,2023-02-22,2024-06-28,48,4642.21,Yes,Platinum,SMS,1,4,High
cust_645,Connie,Edwards,greg64@example.org,999-800-9378x14604,3788 Hill Mount,South Jessicaland,Ohio,Germany,99125,2023-02-24,2024-03-22,41,5762.34,Yes,Platinum,Phone,2,16,High
cust_401,Jessica,Harvey,wmiller@example.net,701.959.5919x457,4758 Jeremy Extension Apt. 567,Nguyenfurt,New Jersey,China,61369,2023-02-25,2023-05-21,13,4260.64,No,Platinum,None,2,2,High
cust_614,Kevin,Bryan,rodriguezchristopher@example.org,7578347243,6822 Sherman Summit,Port Stephen,Idaho,India,52174,2023-02-26,2023-02-28,89,5909.67,Yes,Platinum,Phone,1,11,High
cust_484,Jose,Hughes,alexis57@example.net,943-403-4918x9117,85934 Christopher Lakes,South Kyle,Massachusetts,France,38990,2023-02-27,2023-09-10,59,8876.99,No,Platinum,None,1,19,High
cust_985,Dustin,Chavez,matthew67@example.org,2362702751,687 Ronald Alley Suite 711,North Heidi,Colorado,Germany,50710,2023-02-27,2024-04-14,51,3864.35,Yes,Platinum,None,4,13,High
cust_569,Billy,Sosa,paul84@example.net,482-337-3379x121,18780 Heidi Spurs,Aguirreton,Texas,Brazil,10191,2023-02-28,2023-03-29,59,4188.06,No,Platinum,Phone,3,19,High
cust_166,Tammy,Smith,daniel40@example.org,(896)756-6668x32723,42201 Douglas Oval Suite 212,Daltonchester,South Carolina,United Kingdom,24067,2023-02-28,2023-11-08,42,9338.18,No,Platinum,Phone,2,15,High
cust_649,Christian,Lin,zjohnson@example.org,(401)362-9073,1826 Church Trafficway,Port Linda,New Jersey,France,12354,2023-03-03,2024-08-28,22,9472.96,Yes,Platinum,Email,5,13,Medium
cust_917,David,Shepherd,jonathan96@example.com,,001 Rasmussen Summit,Lake Victoriaborough,Louisiana,United States,40613,2023-03-07,2024-04-01,58,9433.8,Yes,Platinum,None,5,3,High
cust_88,Julie,Carpenter,danafoster@example.net,001-706-723-4456,3132 Eric Expressway Suite 756,New Michaelborough,New Hampshire,Canada,40911,2023-03-09,2024-07-23,56,9783.59,Yes,Platinum,,2,9,Medium
cust_247,Jessica,Cooper,amberknox@example.net,339.968.5270,02321 Brittany Village,East William,Nevada,Australia,95526,2023-03-13,2023-06-17,39,8749.35,Yes,Platinum,None,3,11,High
cust_872,Jasmine,Watkins,copelandryan@example.com,(429)235-5459,596 Morris Park Apt. 137,North Jeanne,Wisconsin,Canada,43932,2023-03-14,2024-10-01,93,7460.24,No,Platinum,SMS,5,17,Low
cust_687,Randy,Robertson,daniel62@example.org,+1-932-660-5869x4276,73066 Megan Forest,West Christopherhaven,Wisconsin,France,12340,2023-03-15,2023-12-31,21,7286.21,No,Platinum,None,1,4,High
cust_237,Jeremy,Wilson,benjamin35@example.org,+1-854-844-3928x40445,8263 Jennifer Fords,Hallshire,Oklahoma,Canada,99803,2023-03-15,2024-07-01,87,8002.5,Yes,Platinum,Phone,5,5,High
cust_566,Brian,Perez,stacey22@example.net,+1-446-565-2752x332,02569 Jason Wells,East Andrewborough,Kentucky,China,54016,2023-03-15,2023-04-23,75,3266.46,Yes,Platinum,SMS,2,3,High
cust_44,Rebecca,Hernandez,odavis@example.com,(206)706-8536x153,522 Justin Village,Hortonberg,Wisconsin,United Kingdom,92977,2023-03-16,2024-03-08,84,6879.35,Yes,Platinum,None,2,5,High
cust_174,Jake,Johnson,cortezbrittany@example.com,(818)347-8700x5050,878 Joyce Fort,North Jillfort,Tennessee,China,02999,2023-03-18,2024-08-31,30,7216.79,No,Platinum,Phone,5,20,Medium
cust_923,Samantha,Thornton,lwalton@example.org,(607)409-8348,4876 Christina Key Apt. 744,Randallmouth,Florida,Brazil,56477,2023-03-18,2023-10-13,16,3512.63,No,Platinum,None,4,0,High
